"Name","SI","Handles","VM","WS","PM","NPM","Path","CommandLine","Parent","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","SafeHandle","Handle","BasePriority","ExitCode","HasExited","StartTime","ExitTime","Id","MachineName","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize64","NonpagedSystemMemorySize","PagedMemorySize64","PagedMemorySize","PagedSystemMemorySize64","PagedSystemMemorySize","PeakPagedMemorySize64","PeakPagedMemorySize","PeakWorkingSet64","PeakWorkingSet","PeakVirtualMemorySize64","PeakVirtualMemorySize","PriorityBoostEnabled","PriorityClass","PrivateMemorySize64","PrivateMemorySize","ProcessorAffinity","SessionId","StartInfo","Threads","HandleCount","VirtualMemorySize64","VirtualMemorySize","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet64","WorkingSet","SynchronizingObject","MainModule","PrivilegedProcessorTime","TotalProcessorTime","UserProcessorTime","ProcessName","MainWindowHandle","MainWindowTitle","Responding","Site","Container"
"ShellHost","1","340","2203699826688","44642304","7819264","17824","C:\Windows\System32\ShellHost.exe","""C:\Windows\System32\ShellHost.exe""","System.Diagnostics.Process (sihost)","Microsoft Corporation","1.3125","10.0.26100.1882 (WinBuild.160101.0800)","10.0.26100.1882","ShellHost","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5420","8",,"False","2026/5/3 10:22:13",,"5644",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","17824","17824","7819264","7819264","577344","577344","7933952","7933952","46968832","46968832","2203702980608","384757760","True","Normal","7819264","7819264","255","1",,"System.Diagnostics.ProcessThreadCollection","340","2203699826688","381603840","False",,,,"44642304","44642304",,"System.Diagnostics.ProcessModule (ShellHost.exe)","00:00:00.7031250","00:00:01.3125000","00:00:00.6093750","ShellHost","0","","True",,
"sihost","1","680","2203641536512","53882880","8450048","20264","C:\WINDOWS\system32\sihost.exe","sihost.exe",,"Microsoft Corporation","10.890625","10.0.26100.1882 (WinBuild.160101.0800)","10.0.26100.1882","Shell Infrastructure Host","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4984","8",,"False","2026/5/3 10:22:12",,"5068",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","20264","20264","8450048","8450048","541608","541608","9490432","9490432","56078336","56078336","2203656478720","338255872","True","Normal","8450048","8450048","255","1",,"System.Diagnostics.ProcessThreadCollection","680","2203641536512","323313664","False",,,,"53882880","53882880",,"System.Diagnostics.ProcessModule (sihost.exe)","00:00:06.3437500","00:00:10.8906250","00:00:04.5468750","sihost","0","","True",,
"smss","0","58","2203376869376","1662976","1818624","3784",,,,,,,,,,"Process",,,"11",,,,,"544",".",,,,"3784","3784","1818624","1818624","18912","18912","1921024","1921024","1892352","1892352","2203391762432","73539584",,,"1818624","1818624",,"0",,"System.Diagnostics.ProcessThreadCollection","58","2203376869376","58646528","False",,,,"1662976","1662976",,,,,,"smss","0","","True",,
"spoolsv","0","430","2203477622784","21061632","5804032","20792",,,,,,,,,,"Process",,,"8",,,,,"3108",".",,,,"20792","20792","5804032","5804032","213416","213416","6275072","6275072","23900160","23900160","2203481833472","163610624",,,"5804032","5804032",,"0",,"System.Diagnostics.ProcessThreadCollection","430","2203477622784","159399936","False",,,,"21061632","21061632",,,,,,"spoolsv","0","","True",,
"StartMenuExperienceHost","1","915","2207256346624","151891968","64376832","41840","C:\Windows\SystemApps\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\StartMenuExperienceHost.exe","""C:\Windows\SystemApps\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\StartMenuExperienceHost.exe"" -ServerName:App.AppXywbrabmsek0gm3tkwpr5kwzbs55tkqay.mca",,"Microsoft Corporation","13.203125","10.0.26100.2454 (WinBuild.160101.0800)","10.0.26100.2454","Windows Start Experience Host","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4624","8",,"False","2026/5/3 10:22:17",,"6512",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","41840","41840","64376832","64376832","1291368","1291368","72200192","72200192","170225664","170225664","2207303548928","-309641216","True","Normal","64376832","64376832","255","1",,"System.Diagnostics.ProcessThreadCollection","915","2207256346624","-356843520","False",,,,"151891968","151891968",,"System.Diagnostics.ProcessModule (StartMenuExperienceHost.exe)","00:00:04.4843750","00:00:13.2031250","00:00:08.7187500","StartMenuExperienceHost","0","","True",,
"svchost","0","218","2203429527552","12111872","2441216","15168",,,,,,,,,,"Process",,,"8",,,,,"584",".",,,,"15168","15168","2441216","2441216","122616","122616","2797568","2797568","13090816","13090816","2203432673280","114450432",,,"2441216","2441216",,"0",,"System.Diagnostics.ProcessThreadCollection","218","2203429527552","111304704","False",,,,"12111872","12111872",,,,,,"svchost","0","","True",,
"svchost","0","1324","2203527946240","42340352","10838016","22672",,,,,,,,,,"Process",,,"8",,,,,"792",".",,,,"22672","22672","10838016","10838016","654496","654496","12414976","12414976","43462656","43462656","2203541315584","223092736",,,"10838016","10838016",,"0",,"System.Diagnostics.ProcessThreadCollection","1324","2203527946240","209723392","False",,,,"42340352","42340352",,,,,,"svchost","0","","True",,
"svchost","0","247","2203464192000","18767872","4227072","12424",,,,,,,,,,"Process",,,"8",,,,,"1084",".",,,,"12424","12424","4227072","4227072","159288","159288","9216000","9216000","25624576","25624576","2203491328000","173105152",,,"4227072","4227072",,"0",,"System.Diagnostics.ProcessThreadCollection","247","2203464192000","145969152","False",,,,"18767872","18767872",,,,,,"svchost","0","","True",,
"svchost","0","1115","2203445358592","18214912","7331840","19256",,,,,,,,,,"Process",,,"8",,,,,"1156",".",,,,"19256","19256","7331840","7331840","221896","221896","8806400","8806400","19853312","19853312","2203467382784","149159936",,,"7331840","7331840",,"0",,"System.Diagnostics.ProcessThreadCollection","1115","2203445358592","127135744","False",,,,"18214912","18214912",,,,,,"svchost","0","","True",,
"svchost","0","303","2203434725376","14848000","3338240","11704",,,,,,,,,,"Process",,,"8",,,,,"1200",".",,,,"11704","11704","3338240","3338240","174752","174752","3698688","3698688","17154048","17154048","2203442769920","124547072",,,"3338240","3338240",,"0",,"System.Diagnostics.ProcessThreadCollection","303","2203434725376","116502528","False",,,,"14848000","14848000",,,,,,"svchost","0","","True",,
"svchost","0","115","2203414589440","7106560","1536000","7200",,,,,,,,,,"Process",,,"8",,,,,"1296",".",,,,"7200","7200","1536000","1536000","91880","91880","1806336","1806336","7794688","7794688","2203417210880","98988032",,,"1536000","1536000",,"0",,"System.Diagnostics.ProcessThreadCollection","115","2203414589440","96366592","False",,,,"7106560","7106560",,,,,,"svchost","0","","True",,
"svchost","0","134","2203413397504","9056256","4743168","21488",,,,,,,,,,"Process",,,"10",,,,,"1312",".",,,,"21488","21488","4743168","4743168","90632","90632","5062656","5062656","11128832","11128832","2203417067520","98844672",,,"4743168","4743168",,"0",,"System.Diagnostics.ProcessThreadCollection","134","2203413397504","95174656","False",,,,"9056256","9056256",,,,,,"svchost","0","","True",,
"svchost","0","296","2203493289984","20578304","3743744","13128",,,,,,,,,,"Process",,,"8",,,,,"1380",".",,,,"13128","13128","3743744","3743744","231952","231952","4943872","4943872","21639168","21639168","2203499610112","181387264",,,"3743744","3743744",,"0",,"System.Diagnostics.ProcessThreadCollection","296","2203493289984","175067136","False",,,,"20578304","20578304",,,,,,"svchost","0","","True",,
"svchost","0","361","2203435405312","12742656","3665920","16896",,,,,,,,,,"Process",,,"8",,,,,"1396",".",,,,"16896","16896","3665920","3665920","141120","141120","4255744","4255744","13791232","13791232","2203438551040","120328192",,,"3665920","3665920",,"0",,"System.Diagnostics.ProcessThreadCollection","361","2203435405312","117182464","False",,,,"12742656","12742656",,,,,,"svchost","0","","True",,
"svchost","0","231","2203430060032","11022336","2662400","10776",,,,,,,,,,"Process",,,"8",,,,,"1424",".",,,,"10776","10776","2662400","2662400","131432","131432","3018752","3018752","11997184","11997184","2203432681472","114458624",,,"2662400","2662400",,"0",,"System.Diagnostics.ProcessThreadCollection","231","2203430060032","111837184","False",,,,"11022336","11022336",,,,,,"svchost","0","","True",,
"svchost","0","211","2203438084096","14585856","3117056","11816",,,,,,,,,,"Process",,,"8",,,,,"1452",".",,,,"11816","11816","3117056","3117056","145160","145160","3739648","3739648","15642624","15642624","2203442802688","124579840",,,"3117056","3117056",,"0",,"System.Diagnostics.ProcessThreadCollection","211","2203438084096","119861248","False",,,,"14585856","14585856",,,,,,"svchost","0","","True",,
"svchost","0","271","2203443396608","18288640","2584576","9528",,,,,,,,,,"Process",,,"8",,,,,"1460",".",,,,"9528","9528","2584576","2584576","171024","171024","2859008","2859008","19111936","19111936","2203444445184","126222336",,,"2584576","2584576",,"0",,"System.Diagnostics.ProcessThreadCollection","271","2203443396608","125173760","False",,,,"18288640","18288640",,,,,,"svchost","0","","True",,
"svchost","0","122","2203416932352","7917568","1781760","7968",,,,,,,,,,"Process",,,"8",,,,,"1588",".",,,,"7968","7968","1781760","1781760","96232","96232","2064384","2064384","8409088","8409088","2203419553792","101330944",,,"1781760","1781760",,"0",,"System.Diagnostics.ProcessThreadCollection","122","2203416932352","98709504","False",,,,"7917568","7917568",,,,,,"svchost","0","","True",,
"svchost","0","176","2203426332672","10317824","2232320","9576",,,,,,,,,,"Process",,,"8",,,,,"1604",".",,,,"9576","9576","2232320","2232320","117944","117944","3309568","3309568","11571200","11571200","2203429867520","111644672",,,"2232320","2232320",,"0",,"System.Diagnostics.ProcessThreadCollection","176","2203426332672","108109824","False",,,,"10317824","10317824",,,,,,"svchost","0","","True",,
"svchost","0","929","2203452538880","21229568","5550080","19016",,,,,,,,,,"Process",,,"8",,,,,"1624",".",,,,"19016","19016","5550080","5550080","206128","206128","7380992","7380992","23285760","23285760","2203470139392","151916544",,,"5550080","5550080",,"0",,"System.Diagnostics.ProcessThreadCollection","929","2203452538880","134316032","False",,,,"21229568","21229568",,,,,,"svchost","0","","True",,
"svchost","0","163","2203419934720","9736192","1908736","8704",,,,,,,,,,"Process",,,"8",,,,,"1672",".",,,,"8704","8704","1908736","1908736","103280","103280","2138112","2138112","10268672","10268672","2203424509952","106287104",,,"1908736","1908736",,"0",,"System.Diagnostics.ProcessThreadCollection","163","2203419934720","101711872","False",,,,"9736192","9736192",,,,,,"svchost","0","","True",,
"svchost","0","342","2203435163648","17645568","6180864","15416",,,,,,,,,,"Process",,,"8",,,,,"1852",".",,,,"15416","15416","6180864","6180864","273656","273656","7192576","7192576","18817024","18817024","2203446579200","128356352",,,"6180864","6180864",,"0",,"System.Diagnostics.ProcessThreadCollection","342","2203435163648","116940800","False",,,,"17645568","17645568",,,,,,"svchost","0","","True",,
"svchost","0","443","2203430625280","13549568","2813952","12128",,,,,,,,,,"Process",,,"8",,,,,"1892",".",,,,"12128","12128","2813952","2813952","143264","143264","3981312","3981312","15024128","15024128","2203443462144","125239296",,,"2813952","2813952",,"0",,"System.Diagnostics.ProcessThreadCollection","443","2203430625280","112402432","False",,,,"13549568","13549568",,,,,,"svchost","0","","True",,
"svchost","0","399","2203462369280","20049920","14753792","13000",,,,,,,,,,"Process",,,"8",,,,,"2008",".",,,,"13000","13000","14753792","14753792","128856","128856","21028864","21028864","28655616","28655616","2203481276416","163053568",,,"14753792","14753792",,"0",,"System.Diagnostics.ProcessThreadCollection","399","2203462369280","144146432","False",,,,"20049920","20049920",,,,,,"svchost","0","","True",,
"svchost","0","170","2203428573184","10657792","2306048","9312",,,,,,,,,,"Process",,,"8",,,,,"2128",".",,,,"9312","9312","2306048","2306048","116920","116920","2871296","2871296","12050432","12050432","2203432251392","114028544",,,"2306048","2306048",,"0",,"System.Diagnostics.ProcessThreadCollection","170","2203428573184","110350336","False",,,,"10657792","10657792",,,,,,"svchost","0","","True",,
"svchost","0","223","2203418513408","8040448","1626112","7352",,,,,,,,,,"Process",,,"8",,,,,"2152",".",,,,"7352","7352","1626112","1626112","99416","99416","1806336","1806336","8380416","8380416","2203420090368","101867520",,,"1626112","1626112",,"0",,"System.Diagnostics.ProcessThreadCollection","223","2203418513408","100290560","False",,,,"8040448","8040448",,,,,,"svchost","0","","True",,
"svchost","0","237","2207853682688","21880832","3534848","12856",,,,,,,,,,"Process",,,"8",,,,,"2164",".",,,,"12856","12856","3534848","3534848","180200","180200","63328256","63328256","79691776","79691776","2207866523648","253333504",,,"3534848","3534848",,"0",,"System.Diagnostics.ProcessThreadCollection","237","2207853682688","240492544","False",,,,"21880832","21880832",,,,,,"svchost","0","","True",,
"svchost","0","196","2203468394496","14544896","3104768","10480",,,,,,,,,,"Process",,,"8",,,,,"2172",".",,,,"10480","10480","3104768","3104768","197720","197720","3506176","3506176","15761408","15761408","2203471540224","153317376",,,"3104768","3104768",,"0",,"System.Diagnostics.ProcessThreadCollection","196","2203468394496","150171648","False",,,,"14544896","14544896",,,,,,"svchost","0","","True",,
"svchost","0","185","2203424772096","8421376","2060288","6944",,,,,,,,,,"Process",,,"8",,,,,"2288",".",,,,"6944","6944","2060288","2060288","94968","94968","2138112","2138112","8871936","8871936","2203426869248","108646400",,,"2060288","2060288",,"0",,"System.Diagnostics.ProcessThreadCollection","185","2203424772096","106549248","False",,,,"8421376","8421376",,,,,,"svchost","0","","True",,
"svchost","0","261","2203457478656","17854464","3375104","10752",,,,,,,,,,"Process",,,"8",,,,,"2448",".",,,,"10752","10752","3375104","3375104","185040","185040","4194304","4194304","26988544","26988544","2203479199744","160976896",,,"3375104","3375104",,"0",,"System.Diagnostics.ProcessThreadCollection","261","2203457478656","139255808","False",,,,"17854464","17854464",,,,,,"svchost","0","","True",,
"svchost","0","226","2203442688000","13598720","2875392","14336",,,,,,,,,,"Process",,,"8",,,,,"2460",".",,,,"14336","14336","2875392","2875392","147336","147336","3284992","3284992","14692352","14692352","2203445317632","127094784",,,"2875392","2875392",,"0",,"System.Diagnostics.ProcessThreadCollection","226","2203442688000","124465152","False",,,,"13598720","13598720",,,,,,"svchost","0","","True",,
"svchost","0","177","2203479363584","11214848","2265088","10592",,,,,,,,,,"Process",,,"8",,,,,"2584",".",,,,"10592","10592","2265088","2265088","182600","182600","8187904","8187904","19107840","19107840","2203551928320","233705472",,,"2265088","2265088",,"0",,"System.Diagnostics.ProcessThreadCollection","177","2203479363584","161140736","False",,,,"11214848","11214848",,,,,,"svchost","0","","True",,
"svchost","0","185","2203431305216","11575296","2244608","10168",,,,,,,,,,"Process",,,"8",,,,,"2592",".",,,,"10168","10168","2244608","2244608","126432","126432","2715648","2715648","12349440","12349440","2203434450944","116228096",,,"2244608","2244608",,"0",,"System.Diagnostics.ProcessThreadCollection","185","2203431305216","113082368","False",,,,"11575296","11575296",,,,,,"svchost","0","","True",,
"svchost","0","121","2203417309184","9748480","1912832","7624",,,,,,,,,,"Process",,,"8",,,,,"2740",".",,,,"7624","7624","1912832","1912832","95512","95512","2138112","2138112","10215424","10215424","2203419934720","101711872",,,"1912832","1912832",,"0",,"System.Diagnostics.ProcessThreadCollection","121","2203417309184","99086336","False",,,,"9748480","9748480",,,,,,"svchost","0","","True",,
"svchost","0","353","2203464708096","20602880","3596288","12776",,,,,,,,,,"Process",,,"8",,,,,"2760",".",,,,"12776","12776","3596288","3596288","199320","199320","3973120","3973120","21725184","21725184","2203467329536","149106688",,,"3596288","3596288",,"0",,"System.Diagnostics.ProcessThreadCollection","353","2203464708096","146485248","False",,,,"20602880","20602880",,,,,,"svchost","0","","True",,
"svchost","0","192","2203435884544","13332480","2469888","10312",,,,,,,,,,"Process",,,"8",,,,,"2864",".",,,,"10312","10312","2469888","2469888","139472","139472","3108864","3108864","14610432","14610432","2203441442816","123219968",,,"2469888","2469888",,"0",,"System.Diagnostics.ProcessThreadCollection","192","2203435884544","117661696","False",,,,"13332480","13332480",,,,,,"svchost","0","","True",,
"svchost","0","231","2203467296768","22265856","3403776","14328",,,,,,,,,,"Process",,,"8",,,,,"2940",".",,,,"14328","14328","3403776","3403776","173464","173464","3973120","3973120","23072768","23072768","2203472023552","153800704",,,"3403776","3403776",,"0",,"System.Diagnostics.ProcessThreadCollection","231","2203467296768","149073920","False",,,,"22265856","22265856",,,,,,"svchost","0","","True",,
"svchost","0","488","2203514966016","31330304","11894784","33280",,,,,,,,,,"Process",,,"8",,,,,"2964",".",,,,"33280","33280","11894784","11894784","271032","271032","17436672","17436672","39362560","39362560","2203709415424","391192576",,,"11894784","11894784",,"0",,"System.Diagnostics.ProcessThreadCollection","488","2203514966016","196743168","False",,,,"31330304","31330304",,,,,,"svchost","0","","True",,
"svchost","0","509","2203504353280","31014912","12251136","19592",,,,,,,,,,"Process",,,"8",,,,,"2972",".",,,,"19592","19592","12251136","12251136","220480","220480","19259392","19259392","38596608","38596608","2203523321856","205099008",,,"12251136","12251136",,"0",,"System.Diagnostics.ProcessThreadCollection","509","2203504353280","186130432","False",,,,"31014912","31014912",,,,,,"svchost","0","","True",,
"svchost","0","313","2203467710464","25235456","11882496","9120",,,,,,,,,,"Process",,,"8",,,,,"3028",".",,,,"9120","9120","11882496","11882496","139888","139888","30928896","30928896","44453888","44453888","2203473059840","154836992",,,"11882496","11882496",,"0",,"System.Diagnostics.ProcessThreadCollection","313","2203467710464","149487616","False",,,,"25235456","25235456",,,,,,"svchost","0","","True",,
"svchost","0","175","2203431493632","10502144","2199552","10016",,,,,,,,,,"Process",,,"8",,,,,"3212",".",,,,"10016","10016","2199552","2199552","127232","127232","2514944","2514944","11448320","11448320","2203434471424","116248576",,,"2199552","2199552",,"0",,"System.Diagnostics.ProcessThreadCollection","175","2203431493632","113270784","False",,,,"10502144","10502144",,,,,,"svchost","0","","True",,
"svchost","0","383","2203442380800","15962112","3428352","16720",,,,,,,,,,"Process",,,"8",,,,,"3388",".",,,,"16720","16720","3428352","3428352","159448","159448","4272128","4272128","17416192","17416192","2203448696832","130473984",,,"3428352","3428352",,"0",,"System.Diagnostics.ProcessThreadCollection","383","2203442380800","124157952","False",,,,"15962112","15962112",,,,,,"svchost","0","","True",,
"svchost","0","292","2203601108992","21647360","4734976","30144",,,,,,,,,,"Process",,,"8",,,,,"3408",".",,,,"30144","30144","4734976","4734976","201992","201992","7168000","7168000","24793088","24793088","2203605790720","287567872",,,"4734976","4734976",,"0",,"System.Diagnostics.ProcessThreadCollection","292","2203601108992","282886144","False",,,,"21647360","21647360",,,,,,"svchost","0","","True",,
"svchost","1","348","2203496869888","27021312","5079040","14864","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k UnistackSvcGroup -s CDPUserSvc",,"Microsoft Corporation","0.84375","10.0.26100.1 (WinBuild.160101.0800)","10.0.26100.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4000","8",,"False","2026/5/3 10:22:12",,"3468",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","14864","14864","5079040","5079040","270088","270088","5795840","5795840","28258304","28258304","2203502653440","184430592","True","Normal","5079040","5079040","255","1",,"System.Diagnostics.ProcessThreadCollection","348","2203496869888","178647040","False",,,,"27021312","27021312",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.5156250","00:00:00.8437500","00:00:00.3281250","svchost","0","","True",,
"svchost","1","175","2203475935232","13996032","2318336","9120","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k PenService -s PenService",,"Microsoft Corporation","0.375","10.0.26100.1 (WinBuild.160101.0800)","10.0.26100.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4408","8",,"False","2026/5/3 10:22:12",,"3472",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","9120","9120","2318336","2318336","194416","194416","2605056","2605056","14540800","14540800","2203478564864","160342016","True","Normal","2318336","2318336","255","1",,"System.Diagnostics.ProcessThreadCollection","175","2203475935232","157712384","False",,,,"13996032","13996032",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.2187500","00:00:00.3750000","00:00:00.1562500","svchost","0","","True",,
"svchost","0","253","2203443232768","17055744","6471680","12312",,,,,,,,,,"Process",,,"8",,,,,"3524",".",,,,"12312","12312","6471680","6471680","154336","154336","6762496","6762496","18731008","18731008","2203460415488","142192640",,,"6471680","6471680",,"0",,"System.Diagnostics.ProcessThreadCollection","253","2203443232768","125009920","False",,,,"17055744","17055744",,,,,,"svchost","0","","True",,
"svchost","0","739","2203631665152","66088960","24215552","25232",,,,,,,,,,"Process",,,"8",,,,,"3532",".",,,,"25232","25232","24215552","24215552","419376","419376","67956736","67956736","102248448","102248448","2203879473152","561250304",,,"24215552","24215552",,"0",,"System.Diagnostics.ProcessThreadCollection","739","2203631665152","313442304","False",,,,"66088960","66088960",,,,,,"svchost","0","","True",,
"svchost","0","351","2203588653056","36147200","26050560","15952",,,,,,,,,,"Process",,,"8",,,,,"3544",".",,,,"15952","15952","26050560","26050560","201048","201048","99528704","99528704","103157760","103157760","2203728306176","410083328",,,"26050560","26050560",,"0",,"System.Diagnostics.ProcessThreadCollection","351","2203588653056","270430208","False",,,,"36147200","36147200",,,,,,"svchost","0","","True",,
"svchost","0","373","2203470925824","22564864","7311360","14792",,,,,,,,,,"Process",,,"8",,,,,"3552",".",,,,"14792","14792","7311360","7311360","170864","170864","15032320","15032320","26718208","26718208","2203475681280","157458432",,,"7311360","7311360",,"0",,"System.Diagnostics.ProcessThreadCollection","373","2203470925824","152702976","False",,,,"22564864","22564864",,,,,,"svchost","0","","True",,
"svchost","0","231","2203477897216","14655488","3620864","13120",,,,,,,,,,"Process",,,"8",,,,,"3572",".",,,,"13120","13120","3620864","3620864","224616","224616","4460544","4460544","16384000","16384000","2203478945792","160722944",,,"3620864","3620864",,"0",,"System.Diagnostics.ProcessThreadCollection","231","2203477897216","159674368","False",,,,"14655488","14655488",,,,,,"svchost","0","","True",,
"svchost","0","409","2203483095040","31707136","5464064","18688",,,,,,,,,,"Process",,,"8",,,,,"3604",".",,,,"18688","18688","5464064","5464064","247792","247792","6225920","6225920","33849344","33849344","2203489452032","171229184",,,"5464064","5464064",,"0",,"System.Diagnostics.ProcessThreadCollection","409","2203483095040","164872192","False",,,,"31707136","31707136",,,,,,"svchost","0","","True",,
"svchost","0","212","2203437375488","12988416","2936832","11568",,,,,,,,,,"Process",,,"8",,,,,"3688",".",,,,"11568","11568","2936832","2936832","140672","140672","3305472","3305472","13643776","13643776","2203440840704","122617856",,,"2936832","2936832",,"0",,"System.Diagnostics.ProcessThreadCollection","212","2203437375488","119152640","False",,,,"12988416","12988416",,,,,,"svchost","0","","True",,
"svchost","1","138","2203442262016","13037568","2281472","8576","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p -s webthreatdefusersvc",,"Microsoft Corporation","0.453125","10.0.26100.1 (WinBuild.160101.0800)","10.0.26100.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4452","8",,"False","2026/5/3 10:22:12",,"3924",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","8576","8576","2281472","2281472","146680","146680","2658304","2658304","13680640","13680640","2203445415936","127193088","True","Normal","2281472","2281472","255","1",,"System.Diagnostics.ProcessThreadCollection","138","2203442262016","124039168","False",,,,"13037568","13037568",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.2187500","00:00:00.4531250","00:00:00.2343750","svchost","0","","True",,
"svchost","0","398","2203461505024","19738624","4296704","23560",,,,,,,,,,"Process",,,"8",,,,,"3936",".",,,,"23560","23560","4296704","4296704","196800","196800","4763648","4763648","21180416","21180416","2203465191424","146968576",,,"4296704","4296704",,"0",,"System.Diagnostics.ProcessThreadCollection","398","2203461505024","143282176","False",,,,"19738624","19738624",,,,,,"svchost","0","","True",,
"svchost","1","394","2203555778560","43495424","7839744","16312","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k UnistackSvcGroup -s WpnUserService",,"Microsoft Corporation","2.09375","10.0.26100.1 (WinBuild.160101.0800)","10.0.26100.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5280","8",,"False","2026/5/3 10:22:12",,"4020",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","16312","16312","7839744","7839744","389848","389848","10522624","10522624","49762304","49762304","2203572084736","253861888","True","Normal","7839744","7839744","255","1",,"System.Diagnostics.ProcessThreadCollection","394","2203555778560","237555712","False",,,,"43495424","43495424",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:01.1093750","00:00:02.0937500","00:00:00.9843750","svchost","0","","True",,
"svchost","0","265","2203464110080","20234240","3219456","12320",,,,,,,,,,"Process",,,"8",,,,,"4056",".",,,,"12320","12320","3219456","3219456","201160","201160","3543040","3543040","20471808","20471808","2203465699328","147476480",,,"3219456","3219456",,"0",,"System.Diagnostics.ProcessThreadCollection","265","2203464110080","145887232","False",,,,"20234240","20234240",,,,,,"svchost","0","","True",,
"svchost","0","203","2203463131136","17784832","3141632","10480",,,,,,,,,,"Process",,,"8",,,,,"5256",".",,,,"10480","10480","3141632","3141632","190256","190256","7831552","7831552","22532096","22532096","2203468062720","149839872",,,"3141632","3141632",,"0",,"System.Diagnostics.ProcessThreadCollection","203","2203463131136","144908288","False",,,,"17784832","17784832",,,,,,"svchost","0","","True",,
"svchost","0","252","2203485593600","24612864","4157440","12792",,,,,,,,,,"Process",,,"8",,,,,"5264",".",,,,"12792","12792","4157440","4157440","238688","238688","5099520","5099520","33726464","33726464","2203510956032","192733184",,,"4157440","4157440",,"0",,"System.Diagnostics.ProcessThreadCollection","252","2203485593600","167370752","False",,,,"24612864","24612864",,,,,,"svchost","0","","True",,
"svchost","0","344","2203493081088","24285184","5255168","17768",,,,,,,,,,"Process",,,"8",,,,,"5488",".",,,,"17768","17768","5255168","5255168","258736","258736","5804032","5804032","26103808","26103808","2203496759296","178536448",,,"5255168","5255168",,"0",,"System.Diagnostics.ProcessThreadCollection","344","2203493081088","174858240","False",,,,"24285184","24285184",,,,,,"svchost","0","","True",,
"svchost","0","208","2203428261888","13197312","2703360","10816",,,,,,,,,,"Process",,,"8",,,,,"5744",".",,,,"10816","10816","2703360","2703360","116616","116616","3137536","3137536","14475264","14475264","2203433922560","115699712",,,"2703360","2703360",,"0",,"System.Diagnostics.ProcessThreadCollection","208","2203428261888","110039040","False",,,,"13197312","13197312",,,,,,"svchost","0","","True",,
"svchost","1","333","2203570012160","37322752","5226496","15240","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k ClipboardSvcGroup -p -s cbdhsvc",,"Microsoft Corporation","3.0625","10.0.26100.1 (WinBuild.160101.0800)","10.0.26100.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3908","8",,"False","2026/5/3 10:22:16",,"5904",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","15240","15240","5226496","5226496","392480","392480","5959680","5959680","37986304","37986304","2203576328192","258105344","True","Normal","5226496","5226496","255","1",,"System.Diagnostics.ProcessThreadCollection","333","2203570012160","251789312","False",,,,"37322752","37322752",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:01.6562500","00:00:03.0625000","00:00:01.4062500","svchost","0","","True",,
"svchost","0","223","2203438153728","18927616","3477504","10408",,,,,,,,,,"Process",,,"8",,,,,"5976",".",,,,"10408","10408","3477504","3477504","148400","148400","4239360","4239360","19701760","19701760","2203441299456","123076608",,,"3477504","3477504",,"0",,"System.Diagnostics.ProcessThreadCollection","223","2203438153728","119930880","False",,,,"18927616","18927616",,,,,,"svchost","0","","True",,
